IRQ,IRN,215.9965007
SUD,UGA,216.5623968
NIC,HON,216.6804907
ETH,SUD,217.0501324
SUD,ETH,217.139023
ISR,LEB,217.1814188
ISR,LEB,217.8718298
ISR,LEB,217.9681389
ISR,LEB,218.0149613
ISR,LEB,218.1099944
TUR,CYP,218.4753175
TUR,CYP,218.5947488
ISR,LEB,218.8290039
ISR,LEB,219.3071091
ISR,LEB,219.5410389
SUD,UGA,219.6381101
UGA,SUD,219.6855456
VEN,COL,220.0246603
ISR,LEB,220.6229478
ISR,LEB,220.8583121
ISR,LEB,221.2051672
KEN,UGA,221.2473417
ISR,LEB,221.3384478
TUR,CYP,221.6773788
ISR,LEB,221.7120295
IRQ,KUW,221.9381034
ISR,LEB,222.2873472
RUS,POL,222.4132712
SUD,UGA,222.7491561
ISR,LEB,222.7872994
IRQ,KUW,222.8757158
YUG,ALB,223.0025535
ISR,LEB,223.241166
ISR,LEB,223.4660304
ISR,LEB,223.5097633
ROK,PRK,223.6872893
PRK,ROK,223.7037548
SUD,UGA,223.7342015
ISR,LEB,223.7588472
ISR,LEB,223.8341479
ISR,LEB,223.9595055
ALB,MAC,224.1992715
SUD,UGA,224.4137181
YUG,ALB,224.4586056
ISR,LEB,224.5638842
TUR,GRC,224.6752383
TUR,CYP,224.8928787
ISR,LEB,224.9411524
YUG,ALB,225.0163284
ISR,LEB,225.0522415
PRK,ROK,225.6112219
ISR,LEB,225.6535141
UKR,RUM,225.7288817
ISR,LEB,225.7650367
ISR,LEB,225.8430511
ISR,LEB,225.8964293
ISR,LEB,226.2269951
TUR,CYP,226.3272884
ISR,LEB,226.3621687
UGA,SUD,226.4294272
VEN,TRI,226.456141
VEN,TRI,226.4770038
ISR,LEB,226.5087772
ISR,LEB,226.582351
TUR,GRC,226.7009742
ISR,LEB,226.9500145
ISR,LEB,227.2911931
PAK,IND,227.4114446
ROK,PRK,227.5122933
PRK,ROK,227.5569568
UGA,SUD,227.6291546
ARM,AZE,227.6795508
ISR,LEB,227.768695
UGA,SUD,228.0102302
NIC,HON,228.3717864
ISR,LEB,228.4761707
ISR,LEB,228.5908945
ARM,AZE,228.6267094
ISR,LEB,228.7116923
ARM,AZE,228.7488751
ISR,LEB,228.8433806
CHN,PHI,229.0922847
HON,NIC,229.213179
PHI,CHN,229.3180319
PHI,CHN,229.684352
PHI,CHN,229.8966095
PHI,CHN,229.9189376
ISR,LEB,229.9454514
SUD,ERI,229.989843
ERI,YEM,230.0290342
ERI,YEM,230.0375644
VEN,TRI,230.0636072
ISR,LEB,230.0868492
CAO,NIG,230.2778701
ISR,LEB,230.5142092
ISR,LEB,230.76252
ANG,DRC,230.866728
ARM,AZE,230.9957103
ISR,LEB,231.3516679
ECU,PER,231.4573033
PER,ECU,231.4926225
ISR,LEB,231.5728644
TUR,IRQ,231.6148053
ISR,LEB,231.8287563
ISR,LEB,232.1856519
SYR,TUR,232.29247
IRN,TUR,232.3256778
NIC,HON,232.5454844
ISR,LEB,232.654321
ISR,LEB,232.6861144
UZB,AFG,232.8653424
TAJ,AFG,232.8884083
RUS,AFG,232.8943853
UZB,AFG,232.8997825
KYR,AFG,232.8999972
CAN,USA,232.9308422
ISR,LEB,232.9344782
PHI,CHN,233.1151833
NIG,SIE,233.1441186
GHA,SIE,233.171329
GUI,SIE,233.1786312
HON,NIC,233.3465586
NIC,HON,233.3671361
NIC,HON,233.3956323
ISR,LEB,233.4176918
PHI,CHN,233.7137561
ERI,SUD,233.7398997
SAU,YEM,233.7723529
NIG,SIE,233.860281
TUR,CYP,233.9762243
ISR,LEB,234.1019115
PRK,ROK,234.1984427
GHA,SIE,234.246933
ISR,LEB,234.4526473
PER,ECU,234.6964928
NIG,SIE,234.8095003
NIG,SIE,234.9404568
TUR,CYP,235.4109243
TUR,CYP,235.5293913
PHI,CHN,236.0108699
ISR,LEB,236.1260657
ISR,LEB,236.2451526
CRO,YUG,236.8428616
PRK,ROK,237.2887566
PHI,CHN,237.3243027
ISR,LEB,237.3439306
NIG,SIE,238.2688611
PRK,ROK,239.0879787
ROK,PRK,239.1262977
ISR,LEB,239.708722
ISR,LEB,239.8199328
ISR,LEB,240.5357144
ISR,LEB,240.6621231
NIC,HON,241.0407632
ISR,LEB,241.2548732
NIC,HON,241.5954031
NIG,SIE,241.6378564
ISR,LEB,241.8598312
ISR,LEB,242.077997
ISR,LEB,242.1053352
ISR,LEB,242.2046456
ISR,LEB,242.3260195
ISR,LEB,242.4263825
NIG,SIE,242.4730077
ISR,LEB,242.5719196
THI,CAM,242.6716112
USA,RUS,242.7078123
ISR,LEB,243.0468212
THI,CAM,243.1460794
ISR,LEB,243.1823175
THI,CAM,243.2840635
ISR,LEB,243.4121455
PAK,IND,243.5075568
ISR,LEB,243.5445804
NIG,SIE,243.6524616
RUS,GRG,243.8602031
ISR,LEB,243.9009813
ISR,LEB,244.0151967
THI,CAM,244.1035392
ISR,LEB,244.1357834
ISR,LEB,244.2452802
ISR,LEB,244.4824056
ISR,LEB,244.6972365
PRK,JPN,244.7312592
PAK,IND,244.8114441
ISR,LEB,244.8552883
ISR,LEB,245.0569333
NIG,SIE,245.0842547
ISR,LEB,245.1923188
GRC,TUR,245.4099629
ISR,LEB,245.4618674
ROK,PRK,245.6443056
PRK,ROK,245.6733943
ISR,LEB,245.6925991
GRC,TUR,245.7722167
ISR,LEB,245.8090398
ISR,LEB,245.9137467
ISR,LEB,246.2651234
ISR,LEB,246.3869021
ISR,LEB,246.509698
GRC,ALB,246.6138779
ISR,LEB,246.6531177
ISR,LEB,246.7460963
TUR,IRQ,246.9580228
NIG,SIE,247.0093325
ISR,LEB,247.3349837
ISR,LEB,247.4593954
KUW,IRQ,247.5788907
ISR,LEB,247.7031775
PAK,IND,247.7877212
BUI,TAZ,247.8014508
TAZ,BUI,247.8243193
ISR,LEB,247.8471677
ISR,LEB,248.0290236
ISR,LEB,248.035058
IRN,IRQ,248.0746184
IRQ,IRN,248.0909819
TUR,CYP,248.1739486
SUD,ERI,248.495422
ISR,LEB,248.5374973
USA,IRN,248.5751951
TUR,CYP,248.7487749
ISR,LEB,248.7964548
USA,IRQ,249.0180912
ISR,LEB,249.109265
DRC,CON,249.1337445
NIG,SIE,249.1678724
TUR,CYP,249.3704395
ANG,CON,249.4864873
TUR,GRC,249.6043513
ISR,LEB,249.7304612
TUR,CYP,249.84672
CYP,TUR,249.9558353
GRC,TUR,249.9727828
ISR,LEB,250.2049079
ECU,PER,250.422313
ISR,LEB,250.4640866
ISR,LEB,250.5656098
BOT,NAM,250.7754124
ISR,LEB,250.8043704
ISR,LEB,250.8237474
GRC,TUR,250.9042143
TUR,GRC,250.9359824
ISR,LEB,251.027404
PRK,CHN,251.1529968
ISR,LEB,251.2879718
TAZ,BUI,251.3850513
ISR,LEB,251.4219992
ISR,LEB,251.5273098
ISR,LEB,251.635705
ISR,LEB,251.7591421
ISR,LEB,251.8786337
TUR,GRC,251.9956024
TUR,CYP,252.0838754
ISR,LEB,252.1426128
TAZ,BUI,252.2181606
IRQ,USA,252.2657648
USA,IRQ,252.3390233
KUW,IRQ,252.3779554
IRQ,IRN,252.4690669
ISR,LEB,252.6881743
IRQ,USA,252.7409474
IRQ,USA,252.9561031
ISR,LEB,253.069451
ISR,LEB,253.171396
ISR,LEB,253.2236686
ISR,LEB,253.3099414
UKG,IRQ,253.5462128
USA,IRQ,253.5542656
SAU,YEM,253.675244
ISR,LEB,253.7971811
ISR,LEB,253.8884008
YEM,SAU,253.9247976
ISR,LEB,253.9882867
USA,IRQ,254.0343515
USA,IRQ,254.0560939
ISR,LEB,254.1511189
ISR,LEB,254.2720639
ISR,LEB,254.3830698
ISR,LEB,254.6219511
ISR,LEB,254.7488062
ISR,LEB,254.8760768
ISR,LEB,255.0964778
ISR,LEB,255.2148827
ISR,LEB,255.338841
ISR,LEB,255.5860197
ISR,LEB,255.6970289
ISR,LEB,256.0660661
ISR,LEB,256.275337
SUD,UGA,256.3157979
ISR,LEB,256.5357066
ISR,LEB,256.6575449
NIG,SIE,256.8951414
ISR,LEB,257.0098335
THI,CAM,257.1271457
ISR,LEB,257.2488351
ISR,LEB,257.4874618
ISR,LEB,257.6040819
ISR,LEB,257.9657992
ISR,LEB,258.0845945
TUR,GRC,258.4152505
TUR,IRQ,258.4591979
ISR,LEB,258.8016535
CAM,THI,259.0411899
GRC,TUR,259.1653361
TUR,GRC,259.2554718
GRC,TUR,259.2821213
NIG,SIE,259.3034707
TUR,GRC,259.3828704
GRC,TUR,259.4169085
TUR,GRC,259.8569195
GRC,TUR,259.9014612
NIG,SIE,259.9932966
TUR,GRC,260.1132994
PAK,IND,260.35632
TUR,CYP,260.592455
GRC,TUR,260.6989575
TUR,GRC,260.834659
BOT,NAM,260.9305388
TUR,GRC,260.9644611
THI,CAM,261.0416312
UKG,IRQ,261.0853621
THI,CAM,261.1572837
IRQ,USA,261.1912028
USA,IRQ,261.2153496
UKG,IRQ,261.2188716
THI,CAM,261.4319985
ISR,LEB,261.5518495
GRC,TUR,261.7847424
TUR,CYP,261.9044083
PAK,IND,262.0355074
TUR,GRC,262.269095
TUR,GRC,262.3527538
NIG,SIE,262.407769
ALB,YUG,262.9583119
NIG,LBR,263.0066362
USA,IRQ,263.3369099
NIG,SIE,263.4613345
USA,IRQ,263.6939299
UKG,IRQ,263.6954156
TUR,GRC,264.1743434
ARM,AZE,264.4045581
NIG,SIE,264.8823488
USA,IRQ,264.999239
UKG,IRQ,265.0053074
PRK,ROK,265.8055107
CAO,NIG,265.8388943
NIG,SIE,265.8724755
ERI,SUD,265.9577746
ERI,SUD,266.0808274
MAC,YUG,266.2962171
NIG,CAO,266.3390377
NIG,SIE,266.4390161
PRK,ROK,266.6606891
ERI,SUD,266.7044948
GRC,TUR,266.7938435
ALB,YUG,266.8870369
CAO,NIG,266.9378248
YUG,ALB,267.0319814
ROK,PRK,267.741518
PRK,ROK,267.7683704
TUR,CYP,267.8548728
CAO,NIG,268.4630325
GRC,TUR,269.1753325
NAM,BOT,269.9749769
ALB,YUG,270.0217751
YUG,ALB,270.0454162
CAO,NIG,271.0883637
YUG,ALB,271.3268201
YUG,ALB,272.1685516
PAK,IND,273.3290759
TUR,CYP,273.3792541
SAU,YEM,273.5727835
YEM,SAU,273.6111175
THI,CAM,273.7149908
USA,YUG,273.8307201
UKG,YUG,273.8333089
ERI,ETH,274.184749
CAO,NIG,274.3034371
TUR,IRQ,274.6619341
ERI,ETH,274.8972646
PAK,IND,275.8685992
ISR,LEB,275.9724008
SAU,YEM,276.3367127
ISR,LEB,276.4495272
PAK,IND,276.8101535
ETH,ERI,277.1679809
DJI,ERI,277.2845736
ITA,YUG,278.4780798
GRC,YUG,278.4781336
GMY,YUG,278.4802031
FRN,YUG,278.4810009
TUR,YUG,278.4810241
SPN,YUG,278.4816837
CAN,YUG,278.4830139
ICE,YUG,278.4843473
UKG,YUG,278.4845349
DEN,YUG,278.4846303
POR,YUG,278.4853701
USA,YUG,278.4881414
BEL,YUG,278.4881521
NTH,YUG,278.4887436
LUX,YUG,278.4942613
NOR,YUG,278.4962284
YUG,ALB,278.6060968
YUG,UKG,278.8474623
DEN,YUG,278.929594
FRN,YUG,278.9330873
GRC,YUG,278.9369845
NOR,YUG,278.9371654
ITA,YUG,278.9408636
POR,YUG,278.9409395
SPN,YUG,278.9412738
BEL,YUG,278.9429803
UKG,YUG,278.9452525
NTH,YUG,278.9457128
TUR,YUG,278.9481587
USA,YUG,278.948648
GMY,YUG,278.9492733
SAU,YEM,278.9850615
GRC,TUR,279.0507964
GRC,TUR,279.0877023
YUG,ALB,279.114628
TUR,CYP,279.2008928
TUR,GRC,279.2975161
TUR,CYP,279.3427736
USA,PRK,279.7709542
ROK,PRK,279.7754
PRK,ROK,279.8181647
PAK,IND,279.9200861
USA,IRQ,280.7484119
ROK,PRK,280.8370238
USA,PRK,280.8500065
ECU,PER,280.8920498
ALB,YUG,281.3248115
YUG,ALB,281.3555754
TUR,CYP,281.9453413
PRK,ROK,282.1543468
ROK,PRK,282.1826718
NOR,RUS,282.2119364
NIC,COS,282.6596808
IND,PAK,282.7840108
TUR,CYP,282.8779618
YUG,ALB,282.9073496
SAU,YEM,283.017506
YUG,ALB,283.7432165
ERI,SUD,284.066517
ALB,YUG,284.115309
GRC,TUR,284.212609
PHI,CHN,284.5271843
COS,NIC,284.5456457
AFG,IRN,284.5571404
PER,ECU,284.5694811
RUS,AFG,284.585761
TAJ,AFG,284.5886379
UZB,AFG,284.5939104
PHI,VTM,284.6207648
DRC,RWA,284.6847434
RWA,DRC,284.8083305
RUS,LAT,285.038069
RWA,DRC,285.141646
DRC,RWA,285.1792776
UGA,DRC,285.2869357
AFG,IRN,285.3985872
UGA,DRC,285.6459102
RUS,AFG,285.7556847
TAJ,AFG,285.7730854
YUG,ALB,285.8878774
ALB,YUG,286.2412702
USA,YUG,286.4682891
LUX,YUG,286.4728216
RUS,YUG,286.473167
GMY,YUG,286.4741261
FRN,YUG,286.4753972
NOR,YUG,286.4761866
DEN,YUG,286.4761969
LIT,YUG,286.4785244
POR,YUG,286.4788887
ALB,YUG,286.479095
NTH,YUG,286.4793986
SPN,YUG,286.4807244
GRC,YUG,286.4807649
ITA,YUG,286.4813649
TUR,YUG,286.4833752
UKG,YUG,286.4836608
ICE,YUG,286.4855771
BEL,YUG,286.4868229
CAN,YUG,286.4919538
YUG,ALB,286.594241
DRC,UGA,286.6924715
NAM,UGA,286.6977922
ANG,UGA,286.6985653
ANG,RWA,286.7260942
NAM,RWA,286.7323534
DRC,RWA,286.7498159
USA,SUD,286.8175522
USA,AFG,286.8618513
GMY,YUG,287.0661593
SPN,YUG,287.0666424
BEL,YUG,287.0668947
ALB,YUG,287.0715034
ITA,YUG,287.0718249
CAN,YUG,287.0724953
USA,YUG,287.0731327
LIT,YUG,287.074346
TUR,YUG,287.0768832
GRC,YUG,287.0772812
FRN,YUG,287.0811009
RUS,YUG,287.0821676
UKG,YUG,287.0839778
ZIM,RWA,287.1646906
ZIM,UGA,287.2126784
PRK,JPN,288.1476903
AFG,IRN,288.2298157
IRN,AFG,288.2433504
USA,LBR,288.2671741
VTM,CHN,288.2812836
ZIM,UGA,288.2883348
DRC,UGA,288.2932652
NAM,UGA,288.2933199
ANG,UGA,288.2966018
ZIM,RWA,288.3025572
ANG,RWA,288.3138684
NAM,RWA,288.3147819
DRC,RWA,288.316951
JPN,PRK,288.4879481
ROK,PRK,288.5252502
USA,PRK,288.5281617
JPN,PRK,288.5345144
CAO,NIG,289.0957592
IRN,AFG,289.9209013
AFG,IRN,289.9630367
TUR,YUG,291.0033522
GRC,YUG,291.0042576
GMY,YUG,291.0060391
POR,YUG,291.0060792
NOR,YUG,291.0077896
FRN,YUG,291.008999
DEN,YUG,291.0093982
USA,YUG,291.0099065
UKG,YUG,291.010396
ICE,YUG,291.010785
LUX,YUG,291.0116958
NTH,YUG,291.0129395
SPN,YUG,291.0133097
CAN,YUG,291.0148542
ITA,YUG,291.0154705
BEL,YUG,291.0164868
SUD,UGA,291.4896413
CHA,RWA,291.586854
CHA,UGA,291.6290852
ICE,YUG,291.7190102
USA,YUG,291.7211384
NOR,YUG,291.7217855
NTH,YUG,291.724104
DEN,YUG,291.7241184
BEL,YUG,291.7248659
GMY,YUG,291.7251092
POR,YUG,291.7257418
UKG,YUG,291.7267195
CAN,YUG,291.7287621
ITA,YUG,291.7296563
LUX,YUG,291.7304435
GRC,YUG,291.731012
TUR,YUG,291.7331625
FRN,YUG,291.7351483
SPN,YUG,291.7357948
TUR,SYR,291.8329461
TUR,SYR,291.8673695
YUG,ALB,291.9374991
IRN,AFG,291.9549027
TUR,IRQ,291.9942354
SUD,UGA,292.0603863
SUD,UGA,292.1073768
TUR,IRQ,292.203287
YUG,USA,292.2938883
YUG,UKG,292.3259187
YUG,GMY,292.3556772
YUG,ALB,292.4478258
TUR,CYP,292.6619726
AFG,IRN,292.6967869
USA,YUG,292.9198811
PAK,IND,293.1385492
YUG,ALB,293.1754713
ITA,YUG,293.2701711
SPN,YUG,293.2711467
GMY,YUG,293.2749689
NOR,YUG,293.275922
BEL,YUG,293.2765136
FRN,YUG,293.2774011
USA,YUG,293.2775654
ICE,YUG,293.2808518
DEN,YUG,293.2812457
POR,YUG,293.2816559
TUR,YUG,293.2824633
UKG,YUG,293.2824812
CAN,YUG,293.2826156
NTH,YUG,293.2831317
LUX,YUG,293.2855338
GRC,YUG,293.2881291
ISR,LEB,293.7602625
ERI,SUD,293.9929339
TUR,CYP,294.0815806
TUR,CYP,294.1025347
TUR,GRC,294.1254219
TUR,GRC,294.1495073
TUR,CYP,294.3342691
TUR,GRC,294.3729333
USA,YUG,294.4568927
DEN,YUG,294.4643335
TUR,YUG,294.4683326
UKG,YUG,294.4685422
ICE,YUG,294.4694314
GMY,YUG,294.4725265
SPN,YUG,294.4732669
LUX,YUG,294.4740365
POR,YUG,294.4744153
BEL,YUG,294.4745956
GRC,YUG,294.4749681
NOR,YUG,294.4751435
NTH,YUG,294.4766503
ITA,YUG,294.4767671
FRN,YUG,294.4796014
TUR,GRC,294.572882
GRC,TUR,294.6078642
TUR,CYP,294.8372984
CHN,PHI,295.0741136
PHI,CHN,295.5320702
ERI,DJI,295.5641673
YUG,ALB,295.7678822
UGA,SUD,295.785987
SUD,UGA,295.8226007
PHI,CHN,296.7338523
USA,IRQ,296.7752193
UKG,IRQ,296.8411504
USA,IRQ,296.8517362
USA,IRQ,296.8784669
UKG,IRQ,296.8803115
USA,IRQ,297.3437555
UKG,IRQ,297.3464639
USA,IRQ,297.4588398
UKG,IRQ,297.4680041
PHI,CHN,298.8824143
LEB,ISR,298.9130747
KUW,IRQ,299.1369525
SUD,ERI,299.6138433
ARM,AZE,300.1808328
USA,IRQ,300.2270032
YUG,ALB,300.3250691
ISR,LEB,300.4366555
USA,IRQ,300.8026148
UKG,IRQ,300.8106614
UKG,IRQ,300.9179138
USA,IRQ,300.9224733
FRN,YUG,301.0125077
UKG,YUG,301.0184334
ISR,IRQ,301.0588559
PRK,ROK,301.1399711
ROK,PRK,301.1797392
JPN,PRK,301.1797841
YUG,ALB,301.2864817
IRQ,UKG,302.11552
ISR,LEB,302.2352095
IRQ,UKG,302.3281077
USA,IRQ,302.3558692
IRQ,USA,302.3861894
USA,IRQ,302.5878334
UKG,IRQ,302.5899972
ISR,LEB,302.7024789
ERI,SUD,302.793101
ISR,LEB,302.832137
UKG,IRQ,302.8571729
USA,IRQ,302.8643501
USA,IRQ,303.3020415
USA,IRQ,303.5409571
KUW,IRQ,304.0050713
USA,IRQ,304.0468252
MYA,THI,304.1449637
USA,IRQ,304.2651499
ALB,YUG,304.3776476
ETH,KEN,304.6070029
PAK,IND,304.9786819
GRC,YUG,305.092332
NOR,YUG,305.0935219
NTH,YUG,305.0936189
DEN,YUG,305.0952413
USA,YUG,305.0959525
BEL,YUG,305.0971882
ITA,YUG,305.0983177
CAN,YUG,305.0988779
GMY,YUG,305.1008488
LUX,YUG,305.101006
TUR,YUG,305.1012718
POR,YUG,305.1017563
ICE,YUG,305.101977
FRN,YUG,305.1026754
UKG,YUG,305.1047579
SPN,YUG,305.1053513
IRQ,KUW,305.2154415
ARM,AZE,305.3370443
USA,IRQ,305.4564865
USA,IRQ,305.568009
USA,IRQ,305.6742357
USA,IRQ,305.7293393
USA,IRQ,305.811691
BEL,YUG,306.0240795
GMY,YUG,306.0250868
NOR,YUG,306.0283939
FRN,YUG,306.0292724
CAN,YUG,306.0318767
ITA,YUG,306.0325627
USA,YUG,306.0325879
SPN,YUG,306.0331172
POR,YUG,306.0333715
GRC,YUG,306.0339311
UKG,YUG,306.0342226
LUX,YUG,306.0357883
TUR,YUG,306.03624
NTH,YUG,306.0362682
ICE,YUG,306.0382421
DEN,YUG,306.0419757
USA,IRQ,306.0756762
BEL,YUG,306.2605064
FRN,YUG,306.2621824
SPN,YUG,306.2626102
DEN,YUG,306.263894
NOR,YUG,306.2639437
GMY,YUG,306.2682366
LUX,YUG,306.2688122
ITA,YUG,306.2696789
NTH,YUG,306.2700995
ICE,YUG,306.2711152
USA,YUG,306.273793
TUR,YUG,306.2738723
UKG,YUG,306.273907
CAN,YUG,306.2747215
GRC,YUG,306.2755485
POR,YUG,306.2788891
USA,IRQ,306.3099882
ARM,AZE,306.3864717
UKG,IRQ,306.4260364
USA,IRQ,306.4426759
CHN,TAW,306.5202315
ARM,AZE,306.5552567
USA,IRQ,306.616009
USA,IRQ,306.642523
USA,IRQ,306.6728011
UKG,IRQ,306.679411
YUG,ALB,306.978862
ALB,YUG,307.022504
USA,IRQ,307.6018246
UKG,IRQ,307.6057067
USA,IRQ,307.6947596
USA,IRQ,307.7225563
USA,IRQ,307.7485478
UKG,IRQ,307.749909
NOR,YUG,308.073466
SPN,YUG,308.076338
LUX,YUG,308.077176
GRC,YUG,308.0772023
NTH,YUG,308.0779277
GMY,YUG,308.078006
BEL,YUG,308.079648
ITA,YUG,308.0798444
ICE,YUG,308.0807749
FRN,YUG,308.0809562
POR,YUG,308.0819807
UKG,YUG,308.0821678
DEN,YUG,308.0867007
CAN,YUG,308.0867127
TUR,YUG,308.0887552
USA,YUG,308.0891039
JPN,ROK,308.1510229
YUG,ALB,308.152745
ALB,YUG,308.1694651
USA,IRQ,308.1840238
IRQ,TUR,308.1970342
IRQ,USA,308.2072629
UKG,IRQ,308.2151779
USA,IRQ,308.215286
IRQ,UKG,308.2350175
IRQ,SAU,308.2446867
IRQ,KUW,308.2544799
USA,YUG,308.4153403
TUR,IRQ,308.4636648
CAN,YUG,308.5481163
ITA,YUG,308.5509134
POR,YUG,308.5510866
ICE,YUG,308.5511248
TUR,YUG,308.5525814
GMY,YUG,308.554748
USA,YUG,308.5562584
NTH,YUG,308.5583969
GRC,YUG,308.5595332
LUX,YUG,308.5599389
FRN,YUG,308.5600281
UKG,YUG,308.5610057
DEN,YUG,308.5620862
SPN,YUG,308.562175
BEL,YUG,308.5624214
NOR,YUG,308.5635209
USA,YUG,308.6568767
USA,IRQ,308.7013454
ALB,YUG,308.8922554
USA,IRQ,308.9297732
UKG,IRQ,308.9368288
SPN,YUG,309.0051652
NTH,YUG,309.0107501
UKG,YUG,309.0136297
ITA,YUG,309.0171242
USA,YUG,309.017136
GMY,YUG,309.0177464
TUR,YUG,309.0188552
GRC,YUG,309.0216189
USA,IRQ,309.0541859
GRC,YUG,309.1417106
ICE,YUG,309.1418066
NTH,YUG,309.1442468
FRN,YUG,309.147236
LUX,YUG,309.151612
DEN,YUG,309.1521244
GMY,YUG,309.1527051
BEL,YUG,309.1537427
USA,YUG,309.1539473
SPN,YUG,309.1541244
ITA,YUG,309.1565685
NOR,YUG,309.1565728
POR,YUG,309.1566044
CAN,YUG,309.1601596
TUR,YUG,309.1615164
UKG,YUG,309.1632394
FRN,YUG,309.27215
AZE,ARM,309.3915688
ALB,YUG,309.5148072
ITA,YUG,309.73063
UKG,YUG,309.7309902
USA,IRQ,309.7686263
YUG,ALB,309.8315245
LEB,ISR,309.8617118
ISR,LEB,309.8826552
USA,IRQ,309.9113239
ALB,YUG,310.2114746
UKG,IRQ,310.2472227
USA,IRQ,310.248765
YUG,ALB,310.3445276
USA,IRQ,310.4706719
TUR,YUG,310.6941101
GRC,YUG,310.6992176
BEL,YUG,310.7091389
CAN,YUG,310.7098372
GMY,YUG,310.7106833
USA,YUG,310.7140478
NTH,YUG,310.7150071
ITA,YUG,310.8177997
TUR,YUG,310.8178819
NOR,YUG,310.8191291
ICE,YUG,310.8202315
UKG,YUG,310.8217299
NTH,YUG,310.821893
POR,YUG,310.8220432
POL,YUG,310.8224465
CZR,YUG,310.8230985
DEN,YUG,310.8238884
HUN,YUG,310.8243393
BEL,YUG,310.8248414
LUX,YUG,310.8249557
SPN,YUG,310.8289832
CAN,YUG,310.8295488
FRN,YUG,310.8300104
USA,YUG,310.8310318
GRC,YUG,310.8316252
GMY,YUG,310.8352654
TUR,GRC,311.1419204
GRC,TUR,311.1691044
BEL,YUG,311.1832434
GRC,YUG,311.1884945
USA,YUG,311.1903705
UKG,YUG,311.1925903
DEN,YUG,311.1938294
NTH,YUG,311.1947402
FRN,YUG,311.1949742
NOR,YUG,311.1951762
ICE,YUG,311.1956187
CAN,YUG,311.1959923
SPN,YUG,311.196004
ITA,YUG,311.1982044
POR,YUG,311.1988984
GMY,YUG,311.1995078
TUR,YUG,311.1995634
LUX,YUG,311.2021937
USA,IRQ,311.2119596
POR,YUG,311.2737077
GMY,YUG,311.2737347
NOR,YUG,311.274209
ICE,YUG,311.2750518
BEL,YUG,311.2772805
HUN,YUG,311.2793011
ITA,YUG,311.2793392
SPN,YUG,311.2811625
CAN,YUG,311.2813897
LUX,YUG,311.2820447
UKG,YUG,311.2821867
GRC,YUG,311.2830494
CZR,YUG,311.2842202
USA,YUG,311.2845416
TUR,YUG,311.2854401
NTH,YUG,311.2855345
DEN,YUG,311.2858522
FRN,YUG,311.2912015
POL,YUG,311.2924593
ALB,YUG,311.3133396
TUR,CYP,311.4176548
ICE,YUG,311.5123186
POR,YUG,311.5147251
SPN,YUG,311.5151525
DEN,YUG,311.5159823
NOR,YUG,311.5160851
UKG,YUG,311.5161019
ITA,YUG,311.5170466
GRC,YUG,311.5184645
GMY,YUG,311.5186257
TUR,YUG,311.521039
LUX,YUG,311.5213669
USA,YUG,311.5216016
BEL,YUG,311.5226391
CAN,YUG,311.5233491
NTH,YUG,311.5240543
FRN,YUG,311.5252715
USA,IRQ,311.5577077
UKG,IRQ,311.5579486
YUG,MAC,311.6389223
GRC,YUG,311.6688082
CAN,YUG,311.6736363
SPN,YUG,311.6763646
FRN,YUG,311.6768198
UKG,YUG,311.6776577
POR,YUG,311.6777701
USA,YUG,311.6778223
NOR,YUG,311.6782291
BEL,YUG,311.6783872
LUX,YUG,311.6791282
GMY,YUG,311.6793475
CZR,YUG,311.6796344
NTH,YUG,311.6815005
HUN,YUG,311.6822668
DEN,YUG,311.6827652
TUR,YUG,311.6836928
ICE,YUG,311.6838113
POL,YUG,311.6856515
ITA,YUG,311.6872279
ISR,LEB,311.7740705
TUR,GRC,311.988494
USA,IRQ,312.0122479
UKG,IRQ,312.0158268
AZE,RUS,312.0513351
YUG,ALB,312.232051
PRK,JPN,312.2717502
USA,YUG,312.3841127
ALB,YUG,312.4770191
JPN,PRK,312.5237739
ALB,YUG,312.5797304
GMY,YUG,312.5962124
BEL,YUG,312.5981797
UKG,YUG,312.5983446
CAN,YUG,312.5991211
TUR,YUG,312.6036303
ITA,YUG,312.6050496
NOR,YUG,312.6050799
USA,YUG,312.6052268
POR,YUG,312.6057294
SPN,YUG,312.6080443
FRN,YUG,312.6087062
DEN,YUG,312.608995
NTH,YUG,312.6112157
YUG,ALB,312.6339257
PRK,JPN,312.6596569
CAN,YUG,312.7259667
TUR,YUG,312.7292943
ITA,YUG,312.729876
GMY,YUG,312.7305529
BEL,YUG,312.7322048
USA,YUG,312.7324555
NTH,YUG,312.73256
UKG,YUG,312.7337978
GRC,YUG,312.7353232
FRN,YUG,312.7381892
PAK,IND,313.3303681
UGA,SUD,313.5549339
LBR,SIE,313.591451
UKG,IRQ,313.6875299
USA,IRQ,313.6893814
RUS,POR,314.3407373
RUS,FRN,314.3520601
RUS,GMY,314.3592734
RUS,BEL,314.3774356
RUS,ITA,314.3879042
RUS,SPN,314.393453
RUS,UKG,314.4027049
RUS,CAN,314.4101928
RUS,NTH,314.4148623
RUS,DEN,314.4174442
RUS,NOR,314.4316439
RUS,USA,314.4412826
RUS,TUR,314.4448087
YUG,ALB,314.4982664
SIE,LBR,314.5427494
NIG,LBR,314.5462817
ARM,AZE,314.6050153
ISR,LEB,314.6610362
YUG,ALB,314.9944088
ALB,YUG,315.1141343
